Seq_name,GFP_1_1,GFP_1_2,GFP_2_1,GFP_2_2,GFP_3_1,GFP_3_2,GFP_4_1,GFP_4_2,GFP_5_1,GFP_5_2,GFP_6_1,GFP_6_2,GFP_7_1,GFP_7_2,GFP_8_1,GFP_8_2
pep3_swap_left_S_V,199.0,125.0,1336.0,824.0,151.0,204.0,339.0,1177.0,2759.0,8459.0,20390.0,3993.0,19466.0,21357.0,19862.0,21055.0
pep3_swap_left_S_Y,3297.0,1092.0,3548.0,2037.0,784.0,2846.0,1306.0,1662.0,1020.0,1251.0,1475.0,46.0,2.0,0.0,2.0,1.0
pep3_swap_right_ED_A,26.0,212.0,643.0,1085.0,188.0,973.0,1847.0,508.0,1129.0,1497.0,2151.0,254.0,1.0,0.0,1.0,3.0
pep3_swap_right_ED_D,1327.0,510.0,1938.0,350.0,216.0,1722.0,407.0,378.0,667.0,466.0,2.0,79.0,0.0,0.0,1.0,3.0
pep3_swap_right_ED_E,201.0,221.0,847.0,1.0,396.0,481.0,167.0,1404.0,443.0,231.0,735.0,533.0,4.0,254.0,0.0,0.0
pep3_swap_right_ED_F,495.0,982.0,2225.0,391.0,212.0,631.0,572.0,1134.0,1914.0,762.0,654.0,292.0,545.0,736.0,7494.0,1.0
pep3_swap_right_ED_G,0.0,0.0,589.0,32.0,293.0,132.0,858.0,816.0,425.0,1705.0,342.0,83.0,45.0,227.0,1.0,0.0
pep3_swap_right_ED_I,580.0,336.0,3.0,226.0,82.0,861.0,253.0,657.0,1121.0,563.0,5444.0,986.0,7783.0,1588.0,4377.0,7401.0
pep3_swap_right_ED_K,51.0,268.0,539.0,893.0,740.0,0.0,114.0,610.0,165.0,571.0,32.0,76.0,103.0,0.0,3.0,0.0
pep3_swap_right_ED_L,811.0,238.0,982.0,232.0,168.0,1890.0,1055.0,832.0,1941.0,1822.0,3201.0,500.0,0.0,718.0,23.0,19506.0
pep3_swap_right_ED_M,1136.0,189.0,806.0,245.0,177.0,1805.0,385.0,796.0,512.0,395.0,247.0,461.0,696.0,2744.0,0.0,85.0
pep3_swap_right_ED_N,626.0,18.0,618.0,303.0,48.0,545.0,161.0,441.0,175.0,14.0,0.0,425.0,0.0,4740.0,2.0,1.0
pep3_swap_right_ED_P,2.0,113.0,317.0,0.0,697.0,145.0,0.0,688.0,1612.0,712.0,1.0,199.0,1236.0,1131.0,346.0,0.0
pep3_swap_right_ED_Q,1033.0,115.0,606.0,290.0,120.0,115.0,427.0,59.0,0.0,103.0,224.0,0.0,0.0,1.0,0.0,0.0
pep3_swap_right_ED_R,439.0,42.0,3503.0,188.0,351.0,740.0,0.0,2110.0,339.0,110.0,205.0,0.0,146.0,32.0,1936.0,2.0
pep3_swap_right_ED_S,826.0,134.0,354.0,981.0,425.0,678.0,184.0,318.0,0.0,442.0,1765.0,273.0,0.0,0.0,0.0,9.0
pep3_swap_right_ED_T,697.0,105.0,847.0,1205.0,16.0,1404.0,453.0,689.0,1169.0,704.0,342.0,278.0,0.0,0.0,0.0,253.0
pep3_swap_right_ED_V,1.0,253.0,556.0,137.0,404.0,1542.0,515.0,694.0,2840.0,3316.0,4414.0,1438.0,2112.0,2449.0,2607.0,3.0
pep3_swap_right_ED_Y,379.0,93.0,2274.0,634.0,113.0,774.0,588.0,1164.0,1402.0,115.0,528.0,299.0,9953.0,73.0,7296.0,3.0
pep3_swap_right_FYW_A,468.0,436.0,48.0,71.0,15.0,50.0,68.0,823.0,1.0,1380.0,0.0,0.0,1.0,0.0,3.0,0.0
pep3_swap_right_FYW_D,1415.0,702.0,332.0,118.0,23.0,414.0,164.0,1.0,614.0,397.0,0.0,61.0,1.0,170.0,2.0,2.0
pep3_swap_right_FYW_E,2526.0,242.0,3494.0,724.0,275.0,1008.0,294.0,351.0,13.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
pep3_swap_right_FYW_F,364.0,0.0,1269.0,95.0,0.0,77.0,0.0,584.0,793.0,391.0,2.0,253.0,0.0,0.0,29.0,0.0
pep3_swap_right_FYW_G,794.0,120.0,34.0,10.0,0.0,5.0,1.0,68.0,2.0,377.0,450.0,250.0,1.0,0.0,0.0,0.0
pep3_swap_right_FYW_I,364.0,39.0,439.0,807.0,89.0,467.0,278.0,450.0,448.0,368.0,1756.0,159.0,250.0,134.0,27.0,0.0
pep3_swap_right_FYW_K,1080.0,294.0,1507.0,313.0,0.0,858.0,368.0,275.0,1228.0,253.0,631.0,154.0,1.0,0.0,9.0,0.0
pep3_swap_right_FYW_L,1578.0,402.0,1701.0,199.0,5.0,101.0,110.0,431.0,69.0,130.0,0.0,40.0,0.0,0.0,0.0,0.0
pep3_swap_right_FYW_M,174.0,289.0,0.0,75.0,596.0,1.0,76.0,1219.0,20.0,246.0,116.0,375.0,642.0,36.0,0.0,1.0
pep3_swap_right_FYW_N,346.0,74.0,631.0,186.0,68.0,0.0,187.0,210.0,164.0,1.0,650.0,1348.0,0.0,58.0,0.0,0.0
pep3_swap_right_FYW_P,0.0,119.0,233.0,72.0,0.0,448.0,129.0,1022.0,521.0,228.0,325.0,50.0,0.0,0.0,0.0,0.0
pep3_swap_right_FYW_Q,930.0,557.0,1229.0,309.0,0.0,921.0,154.0,11.0,369.0,160.0,1.0,229.0,2.0,0.0,1.0,190.0
pep3_swap_right_FYW_R,306.0,275.0,1269.0,194.0,235.0,9.0,936.0,439.0,326.0,663.0,942.0,224.0,1353.0,1.0,183.0,1.0
pep3_swap_right_FYW_S,1086.0,440.0,1021.0,66.0,0.0,112.0,1.0,43.0,1382.0,117.0,163.0,56.0,521.0,5.0,0.0,1.0
pep3_swap_right_FYW_T,658.0,291.0,398.0,345.0,15.0,6.0,72.0,771.0,554.0,1540.0,1730.0,742.0,0.0,0.0,0.0,1.0
pep3_swap_right_FYW_V,72.0,106.0,436.0,107.0,26.0,147.0,2.0,30.0,1266.0,381.0,1.0,0.0,0.0,0.0,1.0,0.0
pep3_swap_right_FYW_Y,564.0,563.0,568.0,731.0,58.0,478.0,27.0,830.0,117.0,87.0,0.0,0.0,706.0,0.0,1.0,1.0
pep3_swap_right_GP_A,272.0,155.0,1573.0,1641.0,431.0,312.0,95.0,353.0,285.0,2376.0,866.0,700.0,152.0,1.0,0.0,2.0
pep3_swap_right_GP_D,151.0,97.0,139.0,350.0,256.0,673.0,527.0,164.0,841.0,962.0,0.0,154.0,93.0,37.0,0.0,0.0
pep3_swap_right_GP_E,1869.0,341.0,1893.0,778.0,350.0,108.0,686.0,1344.0,1784.0,1127.0,540.0,1008.0,1480.0,78.0,0.0,1.0
pep3_swap_right_GP_F,91.0,61.0,495.0,750.0,0.0,308.0,0.0,716.0,813.0,776.0,791.0,0.0,2177.0,0.0,0.0,1.0
pep3_swap_right_GP_G,188.0,182.0,634.0,44.0,40.0,0.0,146.0,43.0,0.0,95.0,158.0,142.0,2061.0,0.0,1509.0,0.0
pep3_swap_right_GP_I,665.0,269.0,3402.0,1165.0,1481.0,2505.0,1628.0,1859.0,2045.0,457.0,1798.0,595.0,2110.0,945.0,3.0,409.0
pep3_swap_right_GP_K,1237.0,916.0,2309.0,1391.0,1449.0,3660.0,855.0,378.0,517.0,1820.0,1921.0,2.0,115.0,526.0,1.0,2.0
pep3_swap_right_GP_L,1935.0,1267.0,3533.0,1372.0,1901.0,1668.0,794.0,1192.0,412.0,1468.0,231.0,1.0,2.0,0.0,0.0,2.0
pep3_swap_right_GP_M,679.0,832.0,1419.0,353.0,133.0,276.0,342.0,758.0,6.0,879.0,0.0,81.0,1.0,0.0,0.0,1.0
pep3_swap_right_GP_N,2581.0,813.0,1002.0,743.0,1598.0,1996.0,1183.0,1513.0,537.0,1279.0,219.0,488.0,356.0,6.0,0.0,3.0
pep3_swap_right_GP_P,1149.0,16.0,1782.0,854.0,108.0,98.0,546.0,0.0,775.0,637.0,1380.0,0.0,229.0,1.0,10.0,2.0
pep3_swap_right_GP_Q,2076.0,1064.0,4592.0,1924.0,1311.0,2081.0,973.0,1095.0,463.0,1333.0,413.0,490.0,6.0,3.0,1.0,2.0
pep3_swap_right_GP_R,2914.0,224.0,4063.0,3060.0,430.0,1588.0,388.0,1761.0,2741.0,1008.0,2190.0,1027.0,1039.0,604.0,2.0,5.0
pep3_swap_right_GP_S,17.0,15.0,1.0,521.0,0.0,78.0,0.0,608.0,1.0,0.0,870.0,200.0,411.0,0.0,1.0,0.0
pep3_swap_right_GP_T,557.0,389.0,2650.0,634.0,168.0,111.0,134.0,128.0,489.0,1.0,0.0,869.0,0.0,0.0,0.0,2.0
pep3_swap_right_GP_V,1356.0,187.0,3471.0,2021.0,705.0,860.0,1156.0,887.0,234.0,1174.0,485.0,59.0,1.0,0.0,0.0,4.0
pep3_swap_right_GP_Y,214.0,163.0,74.0,20.0,83.0,0.0,553.0,1131.0,281.0,943.0,353.0,13.0,269.0,0.0,2.0,0.0
pep3_swap_right_KR_A,605.0,115.0,123.0,320.0,95.0,241.0,32.0,154.0,0.0,549.0,0.0,0.0,0.0,145.0,0.0,1.0
pep3_swap_right_KR_D,161.0,357.0,119.0,40.0,19.0,0.0,313.0,90.0,286.0,243.0,1.0,0.0,771.0,1.0,0.0,0.0
pep3_swap_right_KR_E,354.0,81.0,48.0,69.0,146.0,245.0,116.0,23.0,684.0,7.0,0.0,1.0,0.0,6.0,0.0,2.0
pep3_swap_right_KR_F,237.0,169.0,1317.0,295.0,4.0,95.0,123.0,273.0,12.0,433.0,0.0,127.0,817.0,0.0,1.0,0.0
pep3_swap_right_KR_G,999.0,590.0,1263.0,2220.0,398.0,1190.0,370.0,304.0,492.0,624.0,337.0,51.0,87.0,0.0,0.0,1.0
pep3_swap_right_KR_I,3278.0,1167.0,3317.0,1680.0,466.0,397.0,181.0,889.0,976.0,76.0,1.0,80.0,1.0,1.0,1.0,0.0
pep3_swap_right_KR_K,1120.0,106.0,234.0,449.0,44.0,296.0,0.0,218.0,401.0,115.0,467.0,1.0,107.0,3.0,0.0,0.0
pep3_swap_right_KR_L,1986.0,866.0,3225.0,651.0,410.0,2032.0,367.0,724.0,1737.0,1589.0,1134.0,795.0,1262.0,2.0,0.0,3.0
pep3_swap_right_KR_M,1031.0,8.0,1963.0,560.0,79.0,173.0,234.0,301.0,234.0,255.0,1320.0,610.0,0.0,0.0,0.0,3.0
pep3_swap_right_KR_N,475.0,2.0,811.0,0.0,6.0,145.0,26.0,694.0,0.0,0.0,0.0,119.0,0.0,1.0,74.0,0.0
pep3_swap_right_KR_P,229.0,71.0,538.0,384.0,46.0,688.0,144.0,238.0,21.0,275.0,237.0,93.0,162.0,0.0,0.0,1.0
pep3_swap_right_KR_Q,196.0,52.0,1214.0,0.0,152.0,0.0,0.0,127.0,290.0,33.0,125.0,321.0,0.0,199.0,0.0,46.0
pep3_swap_right_KR_R,804.0,427.0,329.0,390.0,85.0,45.0,459.0,382.0,1.0,269.0,94.0,21.0,2.0,350.0,2.0,1.0
pep3_swap_right_KR_S,1089.0,141.0,3282.0,928.0,951.0,1716.0,1383.0,1353.0,1546.0,2849.0,1507.0,1061.0,0.0,89.0,1.0,4.0
pep3_swap_right_KR_T,795.0,527.0,951.0,176.0,2.0,410.0,287.0,708.0,0.0,35.0,659.0,79.0,0.0,0.0,0.0,0.0
pep3_swap_right_KR_V,318.0,136.0,126.0,79.0,0.0,0.0,866.0,118.0,577.0,1.0,1095.0,344.0,714.0,1.0,0.0,0.0
pep3_swap_right_KR_Y,1387.0,37.0,107.0,12.0,32.0,0.0,73.0,199.0,332.0,262.0,113.0,0.0,1674.0,0.0,0.0,0.0
pep3_swap_right_LIVM_A,584.0,123.0,474.0,0.0,0.0,0.0,189.0,106.0,8.0,393.0,1.0,28.0,0.0,1631.0,0.0,0.0
pep3_swap_right_LIVM_D,3130.0,855.0,580.0,671.0,57.0,241.0,0.0,507.0,84.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0
pep3_swap_right_LIVM_E,1887.0,1082.0,1864.0,345.0,333.0,430.0,144.0,31.0,127.0,918.0,325.0,0.0,0.0,0.0,1.0,1.0
pep3_swap_right_LIVM_F,142.0,33.0,926.0,302.0,0.0,695.0,77.0,295.0,499.0,74.0,0.0,157.0,357.0,0.0,0.0,0.0
pep3_swap_right_LIVM_G,2279.0,1023.0,6400.0,1470.0,2057.0,2491.0,1038.0,1403.0,1076.0,1304.0,0.0,104.0,0.0,2.0,0.0,2.0
pep3_swap_right_LIVM_I,144.0,490.0,835.0,666.0,140.0,344.0,387.0,779.0,377.0,367.0,194.0,0.0,1.0,0.0,0.0,0.0
pep3_swap_right_LIVM_K,1530.0,851.0,1286.0,1316.0,1388.0,946.0,213.0,199.0,450.0,497.0,5.0,1.0,2.0,0.0,0.0,9.0
pep3_swap_right_LIVM_L,1.0,178.0,1280.0,386.0,211.0,283.0,0.0,179.0,318.0,187.0,217.0,0.0,25.0,0.0,0.0,0.0
pep3_swap_right_LIVM_M,275.0,326.0,67.0,208.0,434.0,485.0,0.0,181.0,29.0,233.0,630.0,164.0,2.0,1.0,0.0,1.0
pep3_swap_right_LIVM_N,562.0,285.0,1021.0,647.0,155.0,70.0,0.0,52.0,0.0,18.0,1008.0,369.0,1.0,915.0,1.0,0.0
pep3_swap_right_LIVM_P,362.0,552.0,1277.0,1106.0,311.0,1055.0,364.0,180.0,185.0,901.0,1.0,0.0,0.0,0.0,0.0,1.0
pep3_swap_right_LIVM_Q,508.0,533.0,1435.0,469.0,438.0,894.0,0.0,523.0,0.0,52.0,0.0,52.0,0.0,840.0,767.0,1.0
pep3_swap_right_LIVM_R,2191.0,267.0,1142.0,584.0,294.0,428.0,105.0,135.0,239.0,0.0,317.0,324.0,0.0,0.0,10.0,2.0
pep3_swap_right_LIVM_S,3620.0,991.0,2505.0,272.0,281.0,599.0,251.0,439.0,245.0,92.0,1.0,0.0,0.0,23.0,1.0,0.0
pep3_swap_right_LIVM_T,1608.0,835.0,816.0,755.0,71.0,74.0,1.0,179.0,0.0,448.0,0.0,0.0,1.0,0.0,933.0,82.0
pep3_swap_right_LIVM_V,822.0,942.0,263.0,496.0,223.0,276.0,115.0,101.0,0.0,23.0,0.0,1.0,1.0,1.0,0.0,0.0
pep3_swap_right_LIVM_Y,1018.0,281.0,1263.0,944.0,696.0,811.0,302.0,1127.0,1300.0,1735.0,122.0,122.0,1.0,0.0,0.0,0.0
pep3_swap_right_NQ_A,444.0,969.0,4214.0,1012.0,1457.0,2863.0,1397.0,1765.0,1150.0,2421.0,589.0,1172.0,1407.0,1.0,1.0,0.0
pep3_swap_right_NQ_D,1012.0,172.0,416.0,1033.0,726.0,584.0,63.0,392.0,0.0,84.0,694.0,541.0,238.0,0.0,1.0,160.0
pep3_swap_right_NQ_E,3142.0,661.0,3717.0,1368.0,374.0,1055.0,433.0,1189.0,489.0,807.0,76.0,476.0,86.0,167.0,0.0,24510.0
pep3_swap_right_NQ_F,986.0,1048.0,2620.0,1166.0,660.0,1007.0,1005.0,1867.0,1087.0,363.0,153.0,213.0,2.0,427.0,0.0,1.0
pep3_swap_right_NQ_G,787.0,401.0,864.0,183.0,327.0,316.0,162.0,1027.0,309.0,564.0,1.0,1.0,1.0,0.0,0.0,1.0
pep3_swap_right_NQ_I,1000.0,122.0,3197.0,425.0,908.0,1473.0,477.0,1215.0,2963.0,1140.0,1381.0,331.0,1426.0,2.0,10601.0,266.0
pep3_swap_right_NQ_K,2751.0,185.0,2039.0,1985.0,1206.0,777.0,1323.0,1463.0,687.0,101.0,1583.0,292.0,3.0,605.0,0.0,3.0
pep3_swap_right_NQ_L,2993.0,849.0,6568.0,3328.0,1468.0,2796.0,1759.0,4026.0,1938.0,1324.0,748.0,623.0,1247.0,112.0,1.0,93.0
pep3_swap_right_NQ_M,396.0,304.0,3840.0,1260.0,556.0,3624.0,1242.0,1669.0,1874.0,2037.0,2586.0,2085.0,1523.0,3345.0,5191.0,4.0
pep3_swap_right_NQ_N,2298.0,495.0,3057.0,1877.0,1031.0,1143.0,960.0,2348.0,2076.0,1586.0,1297.0,1.0,369.0,2.0,1.0,3.0
pep3_swap_right_NQ_P,1759.0,1054.0,1163.0,983.0,157.0,1867.0,189.0,660.0,132.0,352.0,176.0,644.0,0.0,1.0,2.0,4.0
pep3_swap_right_NQ_Q,2207.0,448.0,4998.0,1611.0,1312.0,1269.0,613.0,1050.0,482.0,2255.0,2207.0,452.0,1.0,116.0,0.0,1830.0
pep3_swap_right_NQ_R,17.0,490.0,2979.0,953.0,578.0,1301.0,1059.0,1423.0,1604.0,474.0,1589.0,369.0,50.0,0.0,1963.0,0.0
pep3_swap_right_NQ_S,915.0,497.0,862.0,988.0,1001.0,2039.0,529.0,197.0,455.0,1196.0,1339.0,153.0,0.0,0.0,1.0,1.0
pep3_swap_right_NQ_T,1461.0,828.0,858.0,836.0,27.0,639.0,437.0,1140.0,850.0,977.0,145.0,595.0,5.0,2455.0,3572.0,6.0
pep3_swap_right_NQ_V,1.0,347.0,1651.0,2417.0,1544.0,1125.0,1131.0,4272.0,6122.0,7857.0,8898.0,4971.0,5520.0,2.0,34.0,2.0
pep3_swap_right_NQ_Y,365.0,569.0,2616.0,1797.0,815.0,1353.0,1470.0,2498.0,2875.0,2516.0,586.0,957.0,1495.0,677.0,1.0,1.0
pep3_swap_right_ST_A,0.0,818.0,1175.0,279.0,198.0,1913.0,306.0,999.0,944.0,1095.0,0.0,1.0,1.0,0.0,0.0,0.0
pep3_swap_right_ST_D,797.0,418.0,1816.0,560.0,547.0,1372.0,560.0,129.0,224.0,228.0,1.0,220.0,0.0,0.0,0.0,9.0
pep3_swap_right_ST_E,486.0,0.0,0.0,13.0,0.0,455.0,149.0,74.0,0.0,696.0,548.0,29.0,18.0,0.0,0.0,81.0
pep3_swap_right_ST_F,270.0,0.0,2558.0,8.0,456.0,647.0,687.0,1989.0,1375.0,235.0,678.0,0.0,292.0,293.0,0.0,0.0
pep3_swap_right_ST_G,1466.0,466.0,2170.0,283.0,253.0,674.0,433.0,182.0,568.0,37.0,339.0,0.0,0.0,0.0,0.0,0.0
pep3_swap_right_ST_I,607.0,149.0,133.0,73.0,0.0,0.0,190.0,0.0,105.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
pep3_swap_right_ST_K,1292.0,237.0,203.0,257.0,245.0,195.0,2.0,0.0,3.0,1.0,1.0,2.0,6694.0,3.0,6674.0,13.0
pep3_swap_right_ST_L,1926.0,1080.0,3466.0,940.0,350.0,1091.0,465.0,741.0,51.0,234.0,3.0,0.0,0.0,0.0,0.0,3.0
pep3_swap_right_ST_M,40.0,78.0,771.0,151.0,475.0,446.0,351.0,1933.0,2199.0,2242.0,2930.0,548.0,3013.0,0.0,1253.0,3.0
pep3_swap_right_ST_N,983.0,600.0,574.0,59.0,319.0,0.0,20.0,206.0,202.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
pep3_swap_right_ST_P,509.0,639.0,3673.0,1683.0,660.0,4841.0,709.0,628.0,607.0,1998.0,626.0,292.0,4.0,366.0,0.0,1.0
pep3_swap_right_ST_Q,905.0,576.0,2058.0,1856.0,706.0,535.0,407.0,1834.0,340.0,687.0,647.0,11.0,0.0,1.0,0.0,1.0
pep3_swap_right_ST_R,327.0,600.0,2115.0,592.0,445.0,1260.0,1012.0,1667.0,1748.0,1186.0,503.0,994.0,3.0,1.0,0.0,1312.0
pep3_swap_right_ST_S,1634.0,425.0,1582.0,942.0,547.0,1057.0,382.0,1509.0,1198.0,1059.0,1479.0,421.0,0.0,512.0,1.0,3.0
pep3_swap_right_ST_T,3644.0,485.0,2483.0,1036.0,991.0,1128.0,1172.0,344.0,323.0,604.0,10.0,1.0,2.0,0.0,0.0,1.0
pep3_swap_right_ST_V,587.0,231.0,273.0,3.0,327.0,602.0,89.0,313.0,1016.0,2417.0,6203.0,3303.0,29043.0,16186.0,58050.0,27522.0
pep3_swap_right_ST_Y,0.0,0.0,902.0,316.0,1.0,5.0,364.0,709.0,331.0,909.0,3477.0,1223.0,2499.0,5866.0,0.0,129.0
pep3_swap_right_S_A,464.0,231.0,1477.0,153.0,484.0,2006.0,1390.0,2949.0,2846.0,3511.0,1335.0,1448.0,5882.0,6177.0,3341.0,9005.0
pep3_swap_right_S_D,1030.0,465.0,1926.0,1320.0,672.0,912.0,353.0,297.0,799.0,106.0,1.0,1.0,149.0,1.0,1.0,0.0
pep3_swap_right_S_E,473.0,543.0,1625.0,1192.0,498.0,1381.0,429.0,581.0,876.0,1903.0,157.0,279.0,0.0,0.0,0.0,2.0
pep3_swap_right_S_F,756.0,170.0,1446.0,935.0,268.0,890.0,879.0,1406.0,461.0,2939.0,1488.0,1337.0,2546.0,1277.0,1.0,1.0
pep3_swap_right_S_G,949.0,519.0,1634.0,675.0,326.0,735.0,283.0,373.0,402.0,263.0,0.0,250.0,0.0,0.0,2.0,10.0
pep3_swap_right_S_I,525.0,203.0,944.0,361.0,366.0,703.0,183.0,829.0,482.0,603.0,1792.0,743.0,0.0,1.0,0.0,0.0
pep3_swap_right_S_K,606.0,621.0,3189.0,1030.0,500.0,557.0,87.0,306.0,196.0,249.0,1.0,254.0,1.0,0.0,1.0,1.0
pep3_swap_right_S_L,524.0,383.0,798.0,2567.0,260.0,586.0,560.0,1790.0,675.0,1755.0,1.0,11.0,2.0,1834.0,1.0,3.0
pep3_swap_right_S_M,793.0,77.0,695.0,885.0,716.0,691.0,1427.0,1013.0,3496.0,3751.0,5198.0,1034.0,3.0,2606.0,0.0,3678.0
pep3_swap_right_S_N,683.0,208.0,716.0,2240.0,230.0,1055.0,208.0,741.0,586.0,538.0,2.0,391.0,1.0,0.0,2.0,3.0
pep3_swap_right_S_P,3665.0,1047.0,6373.0,2189.0,902.0,3296.0,710.0,2534.0,661.0,1879.0,1178.0,0.0,2.0,199.0,2.0,4.0
pep3_swap_right_S_Q,1122.0,579.0,1676.0,1415.0,285.0,982.0,351.0,1133.0,566.0,28.0,0.0,2.0,0.0,1.0,3.0,0.0
pep3_swap_right_S_R,287.0,413.0,583.0,161.0,456.0,971.0,302.0,435.0,852.0,781.0,27.0,80.0,0.0,0.0,2.0,1.0
pep3_swap_right_S_T,2438.0,864.0,2705.0,1035.0,311.0,485.0,359.0,433.0,98.0,352.0,1.0,0.0,1702.0,1.0,0.0,0.0
pep3_swap_right_S_V,191.0,1.0,57.0,430.0,72.0,4.0,412.0,187.0,2960.0,3806.0,3825.0,6629.0,15427.0,2226.0,30575.0,35544.0
pep3_swap_right_S_Y,28.0,106.0,426.0,1141.0,122.0,880.0,677.0,1003.0,1953.0,434.0,1896.0,78.0,0.0,0.0,0.0,0.0
